platform,item_category,brand,condition,final_sale_price,original_list_price,days_to_sale,listing_day_of_week,listing_time,sold_date,title,item_id,image_url
eBay,midi dress,Unknown,New,25.0,25.0,,Wednesday,22:27,2026-04-01,Earthbound Trading Co Boho Print Long Sleeve Maxi Dress Blue Green Size Medium,v1|127785941224|0,https://i.ebayimg.com/images/g/4SUAAOSwIo1kpb4b/s-l225.jpg
eBay,midi dress,Unknown,New,19.99,19.99,,Wednesday,22:27,2026-04-01,A New Day Women's Tent Dress Animal Print Short Sleeve Casual V Neck Size XXL,v1|127785941182|0,https://i.ebayimg.com/images/g/WrsAAOSwXVNiq63B/s-l225.jpg
eBay,midi dress,Unknown,New,25.0,25.0,,Wednesday,22:27,2026-04-01,"Lulus Hot Pink Asymmetrical Midi Dress with Adjustable Straps, Size M - NWT",v1|287247596982|0,https://i.ebayimg.com/images/g/UlgAAeSwkFNpzZva/s-l225.jpg
eBay,midi dress,Unknown,Like New,17.99,17.99,,Wednesday,22:27,2026-04-01,Boden Dress Women’s Size 8 Bird  Lucie blue  jersey tunic mini dress Novelty Fun,v1|406821304536|0,https://i.ebayimg.com/images/g/6NYAAeSw1olprkSF/s-l225.jpg
eBay,midi dress,Unknown,New,15.0,15.0,,Wednesday,22:27,2026-04-01,Aerie Tank Dress Women's Small Brown Pullover Midi sundress  scoop neck NWT,v1|366320729101|0,https://i.ebayimg.com/images/g/KkAAAeSwPCVpzZu2/s-l225.jpg
eBay,midi dress,Unknown,New,44.0,44.0,,Wednesday,22:27,2026-04-01,CeCe Women's Black Knit Dress with Striped Details,v1|178014013746|0,https://i.ebayimg.com/images/g/m~YAAOSwoTln7W-e/s-l225.jpg
eBay,midi dress,Ralph Lauren,New,49.8,49.8,,Wednesday,22:26,2026-04-01,Lauren Ralph Lauren 10 Red Cutout Sheath Dress Lined Rear Zip Sleeveless NWOT,v1|358399780649|0,https://i.ebayimg.com/images/g/RlAAAeSwgXJoj3ux/s-l225.jpg
eBay,midi dress,Unknown,Like New,29.99,29.99,,Wednesday,22:26,2026-04-01,Vtg JANE SCHAFFHAUSEN BELLE FRANCE Blue Floral Prairie Cottagecore Dress SZ 8,v1|188234650283|0,https://i.ebayimg.com/images/g/VTMAAeSwaRppzZll/s-l225.jpg
eBay,midi dress,Unknown,Like New,18.95,18.95,,Wednesday,22:26,2026-04-01,"Worthington Women Short Sleeve MIDI Sweater Dress, Size Large Gray - Soft",v1|257438075261|0,https://i.ebayimg.com/images/g/3HQAAeSw9lFpzJ~0/s-l225.jpg
eBay,midi dress,Unknown,New,69.99,69.99,,Wednesday,22:26,2026-04-01,Lulus Feeling the Best Green Striped Tie-Back Midi Dress Linen Sz Small New,v1|318092200295|0,https://i.ebayimg.com/images/g/DiQAAeSw78Fpf-dW/s-l225.jpg
eBay,midi dress,Unknown,New,450.0,450.0,,Wednesday,22:26,2026-04-01,Cult Gaia Jena Knit Midi Dress,v1|318092199928|0,https://i.ebayimg.com/images/g/cKQAAeSwajlpzZp8/s-l225.jpg
eBay,midi dress,Unknown,New,19.99,19.99,,Wednesday,22:26,2026-04-01,Floweral print poho dress low hight midi M,v1|117120725009|0,https://i.ebayimg.com/images/g/RgcAAOSwR8ti~CI9/s-l225.jpg
eBay,midi dress,Zara,New,59.93,59.93,,Wednesday,22:26,2026-04-01,$119 ZARA Fun Safari Print MIDI Dress NWT Size XS/S,v1|117120725010|0,https://i.ebayimg.com/images/g/XJUAAOSwEMlkDR5P/s-l225.jpg
eBay,midi dress,Unknown,Good,15.0,15.0,,Wednesday,22:25,2026-04-01,Xhilaration Small BOHO Peasant Style MIDI Dress Smocked Top,v1|298183897818|0,https://i.ebayimg.com/images/g/LOwAAOSwTxZkh3M6/s-l225.jpg
eBay,midi dress,Unknown,Like New,90.0,90.0,,Wednesday,22:25,2026-04-01,Donna Karan New York Blue Pleated Wrap Midi Dress Sleeveless V-Neck Buckle L,v1|306855987074|0,https://i.ebayimg.com/images/g/Th0AAeSw-2ppzZ7L/s-l225.jpg
eBay,midi dress,Unknown,Like New,32.99,32.99,,Wednesday,22:25,2026-04-01,Candalite Women’s 3X Blue Lace Sequin Dress V-Neck Fit Flare Midi,v1|206183380612|0,https://i.ebayimg.com/images/g/tugAAeSw58xpzZo5/s-l225.jpg
eBay,midi dress,Unknown,Good,180.0,180.0,,Wednesday,22:25,2026-04-01,Women’s St. John Collection Knit Cardigan Dress w/ Belt Size 4 ,v1|198246896581|0,https://i.ebayimg.com/images/g/FnYAAOSwGYZjq4W~/s-l225.jpg
eBay,midi dress,Unknown,New,38.0,38.0,,Wednesday,22:25,2026-04-01,NWT Torrid Super Soft Bow Front Dress 1X Multi Color Floral Knit Midi Boho Y2K,v1|137188157959|0,https://i.ebayimg.com/images/g/688AAeSwq9JpzZtT/s-l225.jpg
eBay,midi dress,Anthropologie,Like New,48.99,48.99,,Wednesday,22:25,2026-04-01,Anthropologie black floral midi dress smocked puff sleeves XL,v1|277855972695|0,https://i.ebayimg.com/images/g/SXcAAeSwaO1pzZtP/s-l225.jpg
eBay,midi dress,Unknown,New,800.0,800.0,,Wednesday,22:25,2026-04-01,Aje Rushes Raffia Midi Dress Black Ribbed Knit Fringe Size M,v1|277855972568|0,https://i.ebayimg.com/images/g/PIQAAeSwWyhpzZuA/s-l225.jpg
eBay,midi dress,Reformation,New,195.0,195.0,,Wednesday,22:24,2026-04-01,Reformation Solana Satin Dress Almond Beige Halter Midi Cowl Neck 8 NEW,v1|198246894907|0,https://i.ebayimg.com/images/g/UroAAeSw-99pzZs5/s-l225.jpg
eBay,midi dress,Unknown,Like New,10.0,10.0,,Wednesday,22:24,2026-04-01,Bobbie Brooks Casual Dress Size 3XPeach Floral Midi Butter Soft A Line,v1|236730050111|0,https://i.ebayimg.com/images/g/evkAAeSwhfFpV0F~/s-l225.jpg
eBay,midi dress,Unknown,Like New,36.0,36.0,,Wednesday,22:24,2026-04-01,Kathie Lee Collection Red Striped Cowl Neck VTG Slip Dress XL 16/18 Satin Midi,v1|188234648625|0,https://i.ebayimg.com/images/g/OVsAAeSwU4JpzZsZ/s-l225.jpg
eBay,midi dress,Unknown,Good,33.81,33.81,,Wednesday,22:24,2026-04-01,Chancery Cocktail / Party Dress Womens Dusty Rose Size AU 12 US 8,v1|257438072968|0,https://i.ebayimg.com/images/g/IqEAAeSwTz5ppPs7/s-l225.jpg
eBay,midi dress,Unknown,Good,14.0,14.0,,Wednesday,22:24,2026-04-01,New York & Company Women's M Pullover Lined Sleeveless Summer Floral Midi Dress,v1|178014007584|0,https://i.ebayimg.com/images/g/rakAAeSwWp9pBpDC/s-l225.jpg
eBay,midi dress,Unknown,Good,32.4,32.4,,Wednesday,22:24,2026-04-01,Boden Women's Laura Polka Dot Midi Shirt Dress Green Size 6 Long Tencel Cotton,v1|206183378550|0,https://i.ebayimg.com/images/g/UmMAAeSwLO5ppNCy/s-l225.jpg
eBay,midi dress,Unknown,Good,14.54,14.54,,Wednesday,22:23,2026-04-01,"Ladies, Stylish  Black and  White  Dress  Size 12",v1|287247593218|0,https://i.ebayimg.com/images/g/xpwAAOSwMq9jHjM~/s-l225.jpg
eBay,midi dress,J.Crew,Like New,38.0,38.0,,Wednesday,22:23,2026-04-01,J.Crew Factory Floral Ruffle Tiered Midi Dress Black Pink Sleeveless Romantic 8P,v1|327080249551|0,https://i.ebayimg.com/images/g/GOwAAeSwBZRpzZr3/s-l225.jpg
eBay,midi dress,Unknown,Like New,35.0,35.0,,Wednesday,22:23,2026-04-01,Alex Marie Ruched Side Sleeveless Midi Sheath Dress Size 6 Machine Washable,v1|318092196282|0,https://i.ebayimg.com/images/g/m7UAAeSwnBhpzZrg/s-l225.jpg
eBay,midi dress,Unknown,New,34.99,34.99,,Wednesday,22:23,2026-04-01,Maggy London Floral Ceena Fit And Flare Blue Pink Midi Dress Size 12,v1|178014006273|0,https://i.ebayimg.com/images/g/bR8AAeSwmUtpuJCS/s-l225.jpg
eBay,midi dress,Unknown,New,45.0,45.0,,Wednesday,22:23,2026-04-01,Alexia Admor Black Bell Sleeve Sheath Dress Boat Neck Tie Detail NWT Size 4,v1|236730048823|0,https://i.ebayimg.com/images/g/RsUAAeSwoNZpzZrh/s-l225.jpg
eBay,midi dress,Unknown,Good,14.4,14.4,,Wednesday,22:23,2026-04-01,"Ingrid&Isabel, S, 3/4 sleeve length midi maternity dress with built-in t…",v1|257438072029|0,https://i.ebayimg.com/images/g/4vUAAOSwUwxjOMCU/s-l225.jpg
eBay,midi dress,Unknown,Like New,76.0,76.0,,Wednesday,22:23,2026-04-01,Spencer Alexis 80 vintage chiffon Ruffle Tiered Midi Dress Size 14,v1|366320724212|0,https://i.ebayimg.com/images/g/RRkAAeSw61JpVwjy/s-l225.jpg
eBay,midi dress,Levi's,New,40.0,40.0,,Wednesday,22:23,2026-04-01,Levi's Blue White Striped Midi Sundress Women's M Button-Front Smocked,v1|397789907318|0,https://i.ebayimg.com/images/g/ABUAAeSwC~RpzZpc/s-l225.jpg
eBay,midi dress,Unknown,Like New,65.0,65.0,,Wednesday,22:23,2026-04-01,Tuckernuck hyacinth house Pink Textured Floral Cindy Midi Dress Small Classic,v1|306855983642|0,https://i.ebayimg.com/images/g/XqYAAeSwASBpzZl5/s-l225.jpg
eBay,midi dress,Gap,New,34.0,34.0,,Wednesday,22:23,2026-04-01,Gap Maternity Olive Green Ribbed Knit Henley Midi Dress Long Sleeve XS,v1|117120721439|0,https://i.ebayimg.com/images/g/ehUAAeSw2YFpzZrU/s-l225.jpg
eBay,midi dress,Unknown,New,66.49,66.49,,Wednesday,22:22,2026-04-01,Belle Poque Women's 2024 Summer Puff Short Sleeve A-Line Satin Midi Dress 195...,v1|137188153474|0,https://i.ebayimg.com/images/g/tAUAAeSww7FpzZq3/s-l225.jpg
eBay,midi dress,Unknown,New,125.66,125.66,,Wednesday,22:22,2026-04-01,Coast Cream Midi Dress Womens Occasion Dresses,v1|389832982911|0,https://i.ebayimg.com/images/g/TlgAAeSw0SNpzZtD/s-l225.jpg
eBay,midi dress,Unknown,New,392.38,392.38,,Wednesday,22:22,2026-04-01,Karen Millen Midi Dress Womens Occasion Dresses,v1|389832982910|657109000318,https://i.ebayimg.com/images/g/mVgAAeSwT1BpzZtz/s-l225.jpg
eBay,midi dress,Unknown,New,210.31,210.31,,Wednesday,22:22,2026-04-01,Coast Yellow Fit & Flare Dress Womens Occasion Dresses,v1|389832982846|657108965612,https://i.ebayimg.com/images/g/aQUAAeSwpbxpzZuu/s-l225.jpg
eBay,midi dress,Unknown,Like New,50.0,50.0,,Wednesday,22:22,2026-04-01,R&M Richards Black Silver Embroidered Floral Dress  Flared Skirt  Plus SZ 18 EUC,v1|137188153348|0,https://i.ebayimg.com/images/g/W~sAAeSw9lFpzZsL/s-l225.jpg
eBay,midi dress,Zara,New,37.27,37.27,,Wednesday,22:22,2026-04-01,ZARA WOMAN NWT SS23 SILVER METALLIC STRAPLESS DRESS SIZE M REF: 3152/390,v1|389832982739|0,https://i.ebayimg.com/images/g/AAwAAeSw1DhpMJQT/s-l225.jpg
eBay,midi dress,Unknown,Good,34.0,34.0,,Wednesday,22:22,2026-04-01,Aryeh Floral Print Dress Sz M Turquoise Pink White Yellow Short Sleeve Casual,v1|127785935242|0,https://i.ebayimg.com/images/g/NboAAeSwGk9okptw/s-l225.jpg
eBay,midi dress,Unknown,Like New,25.0,25.0,,Wednesday,22:22,2026-04-01,Garnet Hill Woman’s Size 18 Black Sleeveless Fit & Flare Cotton Dress Lace Hem,v1|306855982584|0,https://i.ebayimg.com/images/g/2aAAAeSw-3lpinHE/s-l225.jpg
eBay,midi dress,Unknown,New,42.63,42.63,,Wednesday,22:22,2026-04-01,ANRABESS Womens Summer Ruffle Sleeve V Neck Floral Print Midi Dress 2025 Fashion,v1|188234646403|0,https://i.ebayimg.com/images/g/tOkAAeSwEllpzZqc/s-l225.jpg
eBay,midi dress,Unknown,Like New,19.0,19.0,,Wednesday,22:22,2026-04-01,BeachLunchLounge Floral Tiered Midi Dress Blue Purple XXL Boho Tassel (L387),v1|406821299652|0,https://i.ebayimg.com/images/g/c8AAAeSwq6JppNEx/s-l225.jpg
eBay,midi dress,Unknown,New,45.99,45.99,,Wednesday,22:22,2026-04-01,Sara Campbell Sawyer Midi Dress Women's Black Xl,v1|198246884812|0,https://i.ebayimg.com/images/g/oEoAAeSwnQRpzZuO/s-l225.jpg
eBay,midi dress,Unknown,Like New,25.0,25.0,,Wednesday,22:22,2026-04-01,Lands End GREEN and White Faux Wrap Floral Dress Size Small (read),v1|198246884781|0,https://i.ebayimg.com/images/g/C78AAeSwf81otirf/s-l225.jpg
eBay,midi dress,Unknown,New,139.0,139.0,,Wednesday,22:22,2026-04-01,New! QUEEN OF SPARKLES Navy Sequin Puff-Sleeve Midi Dress XS,v1|168279836099|0,https://i.ebayimg.com/images/g/J7YAAeSwb1ZpzZon/s-l225.jpg
eBay,midi dress,Unknown,New,125.99,125.99,,Wednesday,22:22,2026-04-01,Cinq A Sept Kersti Midi Dress Women's  0,v1|366320720257|0,https://i.ebayimg.com/images/g/WuMAAeSwYFxpzZrP/s-l225.jpg
eBay,midi dress,Unknown,Like New,19.83,19.83,,Wednesday,22:22,2026-04-01,Boden Dress Womens UK 12 Black Floral Lace Midi Occasion Evening Elegant Formal,v1|318092193372|0,https://i.ebayimg.com/images/g/N9MAAeSwLDppzC0W/s-l225.jpg
eBay,midi dress,Unknown,Like New,26.44,26.44,,Wednesday,22:22,2026-04-01,Joanie Dress Womens UK 16 Cream Stripe Ribbed Button Through Midi Stretch Casual,v1|318092193377|0,https://i.ebayimg.com/images/g/jKoAAeSwtDdpzDNr/s-l225.jpg
eBay,midi dress,Unknown,New,81.99,81.99,,Wednesday,22:21,2026-04-01,Equipment Thea Silk Midi Dress Women's  0,v1|366320720103|0,https://i.ebayimg.com/images/g/jGgAAeSw86lpzZs7/s-l225.jpg
eBay,midi dress,Calvin Klein,Like New,25.0,25.0,,Wednesday,22:21,2026-04-01,Calvin Klein Womens Black Grey Striped Cowl Neck Ribbed Sweater Dress Size M,v1|236730046318|0,https://i.ebayimg.com/images/g/iKgAAeSwi2FpzZqB/s-l225.jpg
eBay,midi dress,Unknown,Good,250.0,250.0,,Wednesday,22:21,2026-04-01,Magnolia Pearl Blue Polka Dot Smock Dress Button One-Size Patches 3/4 Sleeves,v1|267626753627|0,https://i.ebayimg.com/images/g/fHcAAeSwdIJpzZnE/s-l225.jpg
eBay,midi dress,Unknown,Good,29.99,29.99,,Wednesday,22:21,2026-04-01,Vintage Metrostyle Shift Dress Animal Print Sleeves Black Size XL,v1|117120719469|0,https://i.ebayimg.com/images/g/HfEAAeSwjIlpESfl/s-l225.jpg
eBay,midi dress,Michael Kors,Like New,47.0,47.0,,Wednesday,22:21,2026-04-01,Michael Kors Maxi Dress Tiered Orange Gold Metallic Women's Size Medium Ruffle,v1|298183890777|0,https://i.ebayimg.com/images/g/hYQAAeSwqDtpzZp-/s-l225.jpg
eBay,midi dress,Unknown,Good,40.0,40.0,,Wednesday,22:21,2026-04-01,Tecovas Eyelet Linen Blend Stripe Button Down Midi Dress Small Multi-color,v1|406821299073|0,https://i.ebayimg.com/images/g/pfIAAeSwPMBpzZhT/s-l225.jpg
eBay,midi dress,Unknown,Good,19.77,19.77,,Wednesday,22:21,2026-04-01,MONSOON Black Broderie Anglaise Dress Button Up Pleated Skirt UK Size 16,v1|236730045959|0,https://i.ebayimg.com/images/g/HAoAAeSw2RtpzZlq/s-l225.jpg
eBay,midi dress,Unknown,Like New,75.0,75.0,,Wednesday,22:21,2026-04-01,Faithfull the Brand Noemie Dress Size 8 US Yellow Floral Midi Ruffle Hem Smocked,v1|277855970837|0,https://i.ebayimg.com/images/g/PagAAeSwx2dpzZph/s-l225.jpg
eBay,midi dress,Unknown,Like New,14.0,14.0,,Wednesday,22:21,2026-04-01,Urban Outfitters Green A-line Midi Dress with Puff Cap Sleeves,v1|327080243597|0,https://i.ebayimg.com/images/g/V6QAAeSwDeJpf-35/s-l225.jpg
eBay,midi dress,Unknown,Good,28.0,28.0,,Wednesday,22:21,2026-04-01,Emma & Michele Black white scroll Print Dress Pink Trim 3/4 sleeve shift dress,v1|336513626756|0,https://i.ebayimg.com/images/g/REYAAeSwx~hpzZrZ/s-l225.jpg
eBay,midi dress,Michael Kors,Good,21.26,21.26,,Wednesday,22:21,2026-04-01,Michael Michael Kors Red Striped Dress XS,v1|206183374354|0,https://i.ebayimg.com/images/g/3OAAAOSwgkBi7O9z/s-l225.jpg
eBay,midi dress,Unknown,Like New,24.99,24.99,,Wednesday,22:21,2026-04-01,Maggy London 6 Blue Grey Tie Dye Halter Midi Dress Ruched Waist Pockets Artsy,v1|287247589960|0,https://i.ebayimg.com/images/g/V9MAAeSwQcxpzZpP/s-l225.jpg
eBay,midi dress,Unknown,Like New,64.99,64.99,,Wednesday,22:20,2026-04-01,Lafayette 148 Cotton Stretch Riri Popover Sleeveless Dress Teal Blue Sz S,v1|406821298205|0,https://i.ebayimg.com/images/g/ppIAAeSwJQ1pzZpC/s-l225.jpg
eBay,midi dress,Unknown,Like New,55.0,55.0,,Wednesday,22:20,2026-04-01,Komarov Crinkle Pleated Abstract Print Midi Dress  Size L Teal White,v1|168279829181|0,https://i.ebayimg.com/images/g/icUAAeSwJE9pzW-L/s-l225.jpg
eBay,midi dress,Unknown,New,58.24,58.24,,Wednesday,22:20,2026-04-01,50s Style Dresses for Women Vintage Short Sleeve Tie Neck Swing Dress Midi Pr...,v1|188234643702|0,https://i.ebayimg.com/images/g/g2QAAeSw-cBpzZos/s-l225.jpg
eBay,midi dress,Unknown,Like New,24.99,24.99,,Wednesday,22:20,2026-04-01,Glamour x Lane Bryant Satin Floral Wrap Dress Black Pink Size 24 Sleeveless,v1|147235984251|0,https://i.ebayimg.com/images/g/C38AAeSw3ulpzZmP/s-l225.jpg
eBay,midi dress,Anthropologie,New,125.0,125.0,,Wednesday,22:20,2026-04-01,M By Anthropologie The Cecily fit & flare sweetheart dress green black floral,v1|168279828230|0,https://i.ebayimg.com/images/g/PI4AAeSwrzppzZm4/s-l225.jpg
eBay,midi dress,Unknown,New,499.99,499.99,,Wednesday,22:19,2026-04-01,$1490 Sportmax MAX MARA Lamb LEATHER Midi Blue Dress US 6 IT 40 New NWT ,v1|277855970207|0,https://i.ebayimg.com/images/g/pecAAeSw9hFpzZoy/s-l225.jpg
eBay,midi dress,Unknown,New,12.18,12.18,,Wednesday,22:19,2026-04-01,Jodi Kristopher Tropical Tie Front Summer Dress Strap Linen Blend 1 Women NWT,v1|287247588622|0,https://i.ebayimg.com/images/g/6z4AAOSwZl5k1CBC/s-l225.jpg
eBay,midi dress,Unknown,New,24.99,24.99,,Wednesday,22:19,2026-04-01,Nanette Lepore Tiered V-Neck Sleeveless Midi Dress Tropical Floral Pink Size 12,v1|178013997223|0,https://i.ebayimg.com/images/g/XC4AAeSwmGVpyvc5/s-l225.jpg
eBay,midi dress,Unknown,Like New,40.0,40.0,,Wednesday,22:19,2026-04-01,Black One Shoulder Midi Sheath Dress Sleeveless Party Formal Classic,v1|389832976220|0,https://i.ebayimg.com/images/g/ef8AAeSw3JRpzZmS/s-l225.jpg
eBay,midi dress,Unknown,New,68.0,68.0,,Wednesday,22:19,2026-04-01,NWT Roolee Cottagecore Floral Patchwork Midi Dress Size XXL Coastal Spring Green,v1|277855970050|0,https://i.ebayimg.com/images/g/BCMAAeSwZJ9pzZnj/s-l225.jpg
eBay,midi dress,Tommy Hilfiger,Good,17.95,17.95,,Wednesday,22:19,2026-04-01,Tommy Hilfiger Striped Knit Midi Shift Dress Size Smaall Red Blue 3/4 Sleeve,v1|358399761156|0,https://i.ebayimg.com/images/g/GZQAAeSwr7hpBN7V/s-l225.jpg
eBay,midi dress,Unknown,Like New,24.99,24.99,,Wednesday,22:19,2026-04-01,Rails Dress Seersucker Midi Dress Size XS Tiered Multicolored Preppy,v1|178013996362|0,https://i.ebayimg.com/images/g/VYwAAeSwUONoZXTX/s-l225.jpg
eBay,midi dress,Unknown,New,18.99,18.99,,Wednesday,22:19,2026-04-01,Francesca's Multi Blue Floral Spaghetti Strap Flare Midi Dress Size Medium NWT,v1|168279825946|0,https://i.ebayimg.com/images/g/VhkAAeSw~rFpzZsI/s-l225.jpg
eBay,midi dress,Unknown,Like New,45.0,45.0,,Wednesday,22:19,2026-04-01,richard warren Neiman Marcus dress White floral print gold button Detail Sz14,v1|358399760755|0,https://i.ebayimg.com/images/g/OoAAAeSw-JdpgClj/s-l225.jpg
eBay,midi dress,Unknown,Like New,24.97,24.97,,Wednesday,22:18,2026-04-01,Aerie XS Blue Floral Smocked Tiered Midi Dress Womens Ruffle Strap Ditsy Print,v1|287247587625|0,https://i.ebayimg.com/images/g/apUAAeSwzLlppNBS/s-l225.jpg
eBay,midi dress,Unknown,Good,44.99,44.99,,Wednesday,22:18,2026-04-01,Arden B. 100% Silk Baby Doll Dress Paisley Whimsy Goth Size Medium,v1|327080241763|0,https://i.ebayimg.com/images/g/zEUAAeSwWIVpzYXF/s-l225.jpg
eBay,midi dress,Unknown,New,115.84,115.84,,Wednesday,22:18,2026-04-01,Eileen Fisher Womens XXS Crushed Silk Tiered Midi Dress Violet Blue Quiet Luxury,v1|188234640611|0,https://i.ebayimg.com/images/g/XpUAAeSwjPVo~q5n/s-l225.jpg
eBay,midi dress,Levi's,Like New,45.0,45.0,,Wednesday,22:18,2026-04-01,Levi's Premium Lexie Skirtall Jumper Dress Denim Overall Dress Jumper Size XS,v1|327080241005|0,https://i.ebayimg.com/images/g/MkYAAeSwWyhpzZpi/s-l225.jpg
eBay,midi dress,Unknown,Like New,20.0,20.0,,Wednesday,22:18,2026-04-01,Sleeveless Black and Gray Bodycon Midi Dress,v1|168279824849|0,https://i.ebayimg.com/images/g/qJgAAeSw~RlpzZl2/s-l225.jpg
eBay,midi dress,Unknown,New,96.0,96.0,,Wednesday,22:18,2026-04-01,She's So Made in Italy Luxe Designer Women's Knit Dress Size 44 - USA 8 New,v1|178013994021|0,https://i.ebayimg.com/images/g/hjkAAeSwqDtpzZqS/s-l225.jpg
eBay,midi dress,Unknown,New,42.0,42.0,,Wednesday,22:17,2026-04-01,Dress The Population Rory Midi Dress Sz Small White Spaghetti Straps Fringe,v1|137188144632|0,https://i.ebayimg.com/images/g/PwMAAeSwYxRppMQU/s-l225.jpg
eBay,midi dress,Unknown,New,750.0,750.0,,Wednesday,22:17,2026-04-01,NWT Ulla Johnson Rosaria Ruched Lace-Trimmed Velvet Midi Dress US 00,v1|358399757856|0,https://i.ebayimg.com/images/g/b50AAeSw-cBpzZhV/s-l225.jpg
eBay,midi dress,Unknown,New,30.0,30.0,,Wednesday,22:17,2026-04-01,Alfani Women's Black Sweater Textured Collar Long Sleeve Size L WPL 8046,v1|306855975253|0,https://i.ebayimg.com/images/g/aN8AAeSwb89pzZii/s-l225.jpg
eBay,midi dress,Gap,Like New,25.0,25.0,,Wednesday,22:17,2026-04-01,Gap Black Strapless A-Line Y2K 90s Carolyn Bessette Dress Size 6 Midi VTG,v1|377080043616|0,https://i.ebayimg.com/images/g/RZ4AAeSwiPdpzZmC/s-l225.jpg
eBay,midi dress,Unknown,Good,22.5,22.5,,Wednesday,22:17,2026-04-01,Lulus Dark Green Tulip Midi Dress V-Neck Adjustable Straps Size M,v1|406821294937|0,https://i.ebayimg.com/images/g/XcQAAeSwWTxppNAT/s-l225.jpg
eBay,midi dress,Unknown,Like New,135.0,135.0,,Wednesday,22:17,2026-04-01,Sachin & Babi Kai Navy Blue Off the Shoulder Mermaid Midi Dress Back Cutout $475,v1|389832971473|0,https://i.ebayimg.com/images/g/Wf8AAeSwTP1pzZjm/s-l225.jpg
eBay,midi dress,Calvin Klein,Good,40.0,40.0,,Wednesday,22:17,2026-04-01,Calvin Klein Asymmetrical Ruffled/Ruched Blue Sheath Dress Cap Sleeves Size 8,v1|127785929468|0,https://i.ebayimg.com/images/g/etIAAeSw86lpzZlr/s-l225.jpg
eBay,midi dress,Unknown,Good,30.0,30.0,,Wednesday,22:17,2026-04-01,Anthony Richards Women's Size 14 Denim Button Front Floral Embroidered Dress,v1|236730038356|0,https://i.ebayimg.com/images/g/dN4AAeSwsSFpzZlm/s-l225.jpg
eBay,midi dress,Unknown,Good,12.0,12.0,,Wednesday,22:17,2026-04-01,a new day White Floral V-Neck Midi Dress with Tie Waist,v1|287247586535|0,https://i.ebayimg.com/images/g/F6gAAeSwsaxpzZlr/s-l225.jpg
eBay,midi dress,Unknown,Like New,70.0,70.0,,Wednesday,22:17,2026-04-01,Betsey Johnson VTG Y2K Rose Chiffon Asymmetrical Dress 4P Romantic Whimsigoth,v1|127785929352|0,https://i.ebayimg.com/images/g/JYIAAeSwYc1pzZXi/s-l225.jpg
eBay,midi dress,Free People,Good,49.95,49.95,,Wednesday,22:16,2026-04-01,Let me be beaded Dress Anthropologie Ruffle petite Large ModCloth free people ,v1|377080043201|0,https://i.ebayimg.com/images/g/PjIAAeSwn4Npi2tl/s-l225.jpg
eBay,midi dress,Unknown,Good,24.99,24.99,,Wednesday,22:16,2026-04-01,Jayli Yellow Fitted Fringe Dress Boho Hippie Festival Sz Small GUC,v1|389832970281|0,https://i.ebayimg.com/images/g/JokAAeSwkFNpzZeN/s-l225.jpg
eBay,midi dress,Unknown,Good,20.0,20.0,,Wednesday,22:16,2026-04-01,MAIA Black Cocktail Dress with Crochet Hem Size 6,v1|127785929105|0,https://i.ebayimg.com/images/g/2HYAAeSwq9JpzZlR/s-l225.jpg
eBay,midi dress,Ralph Lauren,New,75.0,75.0,,Wednesday,22:16,2026-04-01,NWT Lauren Ralph Lauren Sun Coral Eyelet Off Shoulder Midi Dress Size 8 Cotton,v1|277855967191|0,https://i.ebayimg.com/images/g/GYkAAeSwkcppzZlP/s-l225.jpg
eBay,midi dress,Unknown,New,25.0,25.0,,Wednesday,22:16,2026-04-01,"Green Gingham Smocked Midi Sundress with Lace Trim, Sleeveless, Cotton, Women",v1|306855974738|0,https://i.ebayimg.com/images/g/AJ0AAeSwq4FpzZeE/s-l225.jpg
eBay,midi dress,Unknown,New,53.5,53.5,,Wednesday,22:16,2026-04-01,R@M Richards Size 18W Outdoor Elegant  Black New Dress,v1|358399755807|0,https://i.ebayimg.com/images/g/JDsAAeSwX0FpzZgH/s-l225.jpg
eBay,midi dress,Unknown,Good,30.0,30.0,,Wednesday,22:16,2026-04-01,Evan Picone  Black 3/4 Sleeve Evening Rouching Ruffled Front Slip on Dress Sz 10,v1|127785928862|0,https://i.ebayimg.com/images/g/TwkAAeSwt~9pzZk5/s-l225.jpg
eBay,midi dress,Unknown,Like New,25.99,25.99,,Wednesday,22:16,2026-04-01,Zibah Black Floral Bow Neck Ruffle Short Sleeve Midi A-Line Dress,v1|397789895227|0,https://i.ebayimg.com/images/g/mUYAAeSwVuJpzZik/s-l225.jpg
eBay,midi dress,Unknown,Like New,75.0,75.0,,Wednesday,22:16,2026-04-01,Soft Surroundings Floral Print Long Sleeve Midi Dress Black Red Size Small,v1|267626749779|0,https://i.ebayimg.com/images/g/8d0AAeSwzrZpf-W9/s-l225.jpg
